book,chapter,verse,orderby,masoretic,retroverted,lxx
Jer,2,17,500,לך,,σοι
Jer,2,17,501,עזבך,,το καταλιπειν σε
Jer,2,17,502,את יהוה,אתי,εμε
Jer,2,17,503,•^[Element 'added' in the Greek (plus in the LXX).] =;נאם,,λεγει
Jer,2,17,504,•^[Element 'added' in the Greek (plus in the LXX).] =;יהוה,,κυριος
Jer,2,17,505,אלהיך,,ο θεος σου
Jer,2,17,506,בעת,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,2,17,507,מוליכך,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,2,17,508,בדרך,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,2,18,509,ועתה,,και νυν
Jer,2,18,510,מה,,τι
Jer,2,18,511,לך,,σοι
Jer,2,18,512,לדרך,,και τη οδω
Jer,2,18,513,מצרים,,αιγυπτου
Jer,2,18,514,לשתות,,του πιειν
Jer,2,18,515,מי,,υδωρ
Jer,2,18,516,שחור •^[Introducing reconstructed proper noun.] גחון .שg .rn,,γηων
Jer,2,18,517,ומה,,και τι
Jer,2,18,518,לך,,σοι
Jer,2,18,519,לדרך,,και τη οδω
Jer,2,18,520,אשור,,ασσυριων
Jer,2,18,521,לשתות,,του πιειν
Jer,2,18,522,מי,,υδωρ
Jer,2,18,523,נהר,,ποταμων
Jer,2,19,524,תיסרך,,παιδευσει σε
Jer,2,19,525,רעתך,משבותיך,η αποστασια σου
Jer,2,19,526,ומשבותיך,ורעתך,και η κακια σου
Jer,2,19,527,תוכחך,,ελεγξει σε
Jer,2,19,528,ודעי,,και γνωθι
Jer,2,19,529,וראי,,και ιδε
Jer,2,19,530,כי,,οτι
Jer,2,19,531,רע,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,2,19,532,ומר,,πικρον
Jer,2,19,533,•^[Element 'added' in the Greek (plus in the LXX).],,σοι
Jer,2,19,534,עזבך,,το καταλιπειν σε
Jer,2,19,535,את יהוה,אתי,εμε
Jer,2,19,536,•^[Element 'added' in the Greek (plus in the LXX).] =;נאם,,λεγει
Jer,2,19,537,•^[Element 'added' in the Greek (plus in the LXX).] =;יהוה,,κυριος
Jer,2,19,538,אלהיך,,ο θεος σου
Jer,2,19,539,ולא,,και ουκ
Jer,2,19,540,פחדתי •^[Difference in vocalization (reading).],,ευδοκησα
Jer,2,19,541,אליך,,επι σοι
Jer,2,19,542,נאם,,λεγει
Jer,2,19,543,אדני,,κυριος
Jer,2,19,544,יהוה,,ο θεος σου
Jer,2,19,545,צבאות,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,2,20,546,כי,,οτι
Jer,2,20,547,מעולם,,απ' αιωνος
Jer,2,20,548,שברתי,,συνετριψας
Jer,2,20,549,עלך,,τον ζυγον σου
Jer,2,20,550,נתקתי,,διεσπασας
Jer,2,20,551,מוסרתיך,,τους δεσμους σου
Jer,2,20,552,ותאמרי,,και ειπας
Jer,2,20,553,לא,,ου
Jer,2,20,554,*אעבד **אעבור •^[Agreement of LXX with ketib.],,δουλευσω
Jer,2,20,555,כי,,αλλα
Jer,2,20,556,•^[Element 'added' in the Greek (plus in the LXX).],,πορευσομαι
Jer,2,20,557,על,,επι
Jer,2,20,558,כל,,παν
Jer,2,20,559,גבעה,,βουνον
Jer,2,20,560,גבהה,,υψηλον
Jer,2,20,561,ותחת,,και υποκατω
Jer,2,20,562,כל,,παντος
Jer,2,20,563,עץ,,ξυλου
Jer,2,20,564,רענן,,κατασκιου
Jer,2,20,565,•^[Element 'added' in the Greek (plus in the LXX).],,εκει
Jer,2,20,566,את צעה •^[Etymological exegesis.] אתצעה •^[Difference in vocalization (reading).],,διαχυθησομαι
Jer,2,20,567,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εν
Jer,2,20,568,זנה,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] εν τη πορνεια μου
Jer,2,21,569,ואנכי,,εγω δε
Jer,2,21,570,נטעתיך,,εφυτευσα σε
Jer,2,21,571,שרק,,αμπελον
Jer,2,21,572,כלה,,{..πασαν}
Jer,2,21,573,זרע,,καρποφορον
Jer,2,21,574,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,πασαν
Jer,2,21,575,אמת,,αληθινην
Jer,2,21,576,ואיך,,πως
Jer,2,21,577,נהפכת,,εστραφης
Jer,2,21,578,לי סורי,"•^[Questionable notation, equivalent, etc.] לסוריה •^[Two words of MT joined into one word in the parent text of the LXX.]",εις πικριαν
Jer,2,21,579,הגפן,,η αμπελος
Jer,2,21,580,נכריה,,η αλλοτρια
Jer,2,22,581,כי אם,,εαν
Jer,2,22,582,תכבסי,,αποπλυνη
Jer,2,22,583,בנתר,,εν νιτρω
Jer,2,22,584,ותרבי,,και πληθυνης
Jer,2,22,585,לך,,σεαυτη
Jer,2,22,586,ברית,,ποαν
Jer,2,22,587,נכתם,,κεκηλιδωσαι
Jer,2,22,588,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εν
Jer,2,22,589,עונך,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] εν ταις αδικιαις σου
Jer,2,22,590,לפני,,εναντιον εμου
Jer,2,22,591,נאם,,λεγει
Jer,2,22,592,אדני יהוה,,κυριος
Jer,2,23,593,איך,,πως
Jer,2,23,594,תאמרי,,ερεις
Jer,2,23,595,לא,,ουκ
Jer,2,23,596,נטמאתי,,εμιανθην
Jer,2,23,597,אחרי,,και οπισω
Jer,2,23,598,הבעלים •^[Introducing reconstructed proper noun.] הבעל,,της βααλ
Jer,2,23,599,לא,,ουκ
Jer,2,23,600,הלכתי,,επορευθην
Jer,2,23,601,ראי,,ιδε
Jer,2,23,602,דרכך,,τας οδους σου
Jer,2,23,603,בגיא,,εν τω πολυανδριω
Jer,2,23,604,דעי,,και γνωθι
Jer,2,23,605,מה,,τι
Jer,2,23,606,עשית,,εποιησας
Jer,2,23,607,בכרה •^[Etymological exegesis.] בכר,,οψε
Jer,2,23,608,קלה,קלה •^[Difference in vocalization (reading).],φωνη αυτης
Jer,2,23,609,משרכת,"•^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.]",ωλολυξεν
Jer,2,23,610,דרכיה,,τας οδους αυτης
Jer,2,24,611,פרה,"•^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.]",επλατυνεν
Jer,2,24,612,למד,למי,εφ' υδατα
Jer,2,24,613,מדבר,,ερημου
Jer,2,24,614,באות,,εν επιθυμιαις
Jer,2,24,615,*נפשו **נפשה •^[Agreement of LXX with qere.],,ψυχης αυτης
Jer,2,24,616,שאפה רוח,,επνευματοφορειτο
Jer,2,24,617,תאנתה •^[Etymological exegesis.] נתן,,παρεδοθη
Jer,2,24,618,מי,,τις
Jer,2,24,619,ישיבנה,,επιστρεψει αυτην
Jer,2,24,620,כל,,παντες
Jer,2,24,621,מבקשיה,,οι ζητουντες αυτην
Jer,2,24,622,לא,,ου
Jer,2,24,623,ייעפו,,κοπιασουσιν
Jer,2,24,624,בחדשה,"•^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.]",εν τη ταπεινωσει αυτης
Jer,2,24,625,ימצאונה,,ευρησουσιν αυτην
Jer,2,25,626,מנעי,,αποστρεψον
Jer,2,25,627,רגלך,,τον ποδα σου
Jer,2,25,628,מיחף,,απο οδου τραχειας
Jer,2,25,629,*וגורנך **וגרונך •^[Agreement of LXX with qere.],,και τον φαρυγγα σου
Jer,2,25,630,מצמאה,,απο διψους
Jer,2,25,631,ותאמרי,,η δε ειπεν
Jer,2,25,632,נואש •^[Etymological exegesis.] איש,,ανδριουμαι
Jer,2,25,633,לוא,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,2,25,634,כי,,οτι
Jer,2,25,635,אהבתי,,ηγαπηκει
Jer,2,25,636,זרים,,αλλοτριους
Jer,2,25,637,ואחריהם,,και οπισω αυτων
Jer,2,25,638,אלך,,επορευετο
Jer,2,26,639,כבשת,,ως αισχυνη
Jer,2,26,640,גנב,,κλεπτου
Jer,2,26,641,כי,,οταν
Jer,2,26,642,ימצא,,αλω
Jer,2,26,643,כן,,ουτως
Jer,2,26,644,הבישו,,αισχυνθησονται
Jer,2,26,645,בית,בני,οι υιοι
Jer,2,26,646,ישראל,,ισραηλ
Jer,2,26,647,המה,,αυτοι
Jer,2,26,648,מלכיהם,,και οι βασιλεις αυτων
Jer,2,26,649,שריהם,,και οι αρχοντες αυτων
Jer,2,26,650,וכהניהם,,και οι ιερεις αυτων
Jer,2,26,651,ונביאיהם,,και οι προφηται αυτων
Jer,2,27,652,אמרים,לעץ,τω ξυλω
Jer,2,27,653,לעץ,אמרים,ειπαν
Jer,2,27,654,•^[Element 'added' in the Greek (plus in the LXX).],,οτι
Jer,2,27,655,אבי,,πατηρ μου
Jer,2,27,656,אתה,,ει συ
Jer,2,27,657,ולאבן,,και τω λιθω
Jer,2,27,658,את,,συ
Jer,2,27,659,*ילדתני **ילדתנו •^[Agreement of LXX with ketib.],,εγεννησας με
Jer,2,27,660,כי,,και
Jer,2,27,661,פנו,,εστρεψαν
Jer,2,27,662,אלי,,επ' εμε
Jer,2,27,663,ערף,,νωτα
Jer,2,27,664,ולא,,και ου
Jer,2,27,665,פנים,,προσωπα αυτων
Jer,2,27,666,ובעת,,και εν τω καιρω
Jer,2,27,667,רעתם,,των κακων αυτων
Jer,2,27,668,יאמרו,,ερουσιν
Jer,2,27,669,קומה,,αναστα
Jer,2,27,670,והושיענו,,και σωσον ημας
Jer,2,28,671,ואיה,,και που εισιν
Jer,2,28,672,אלהיך,,οι θεοι σου
Jer,2,28,673,אשר,,ους
Jer,2,28,674,עשית,,εποιησας
Jer,2,28,675,לך,,σεαυτω
Jer,2,28,676,יקומו,אם,ει
Jer,2,28,677,אם,יקומו,αναστησονται
Jer,2,28,678,יושיעוך,,και σωσουσιν σε
Jer,2,28,679,בעת,,εν καιρω
Jer,2,28,680,רעתך,,της κακωσεως σου
Jer,2,28,681,כי,,οτι
Jer,2,28,682,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,κατ'
Jer,2,28,683,מספר,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] κατ' αριθμον
Jer,2,28,684,עריך,,των πολεων σου
Jer,2,28,685,היו,,ησαν
Jer,2,28,686,אלהיך,,θεοι σου
Jer,2,28,687,יהודה,,ιουδα
Jer,2,28,688,"•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).] •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] <11.13>",,και
Jer,2,28,689,"•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).] •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] <11.13>",,κατ'
Jer,2,28,690,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).] =;ומספר <11.13>,,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] και •^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] κατ' αριθμον"
Jer,2,28,691,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).] =;חצות <11.13>,,διοδων
Jer,2,28,692,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).] =;ירושלם <11.13>,,της ιερουσαλημ
Jer,2,28,693,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).] =;קטרו <11.13>,,εθυον
Jer,2,28,694,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).] =;לבעל <11.13>,,τη βααλ
Jer,2,29,695,למה,,ινα τι
Jer,2,29,696,תריבו,,λαλειτε
Jer,2,29,697,אלי,,προς με
Jer,2,29,698,כלכם,,"παντες υμεις {d •^[Questionable notation, equivalent, etc.] } {...και •^[Long line continuing in next one, placed both at the end of the line running over and at the beginning of the following line in the opposite column.]"
Jer,2,29,699,"•^[Long line continuing in next one, placed both at the end of the line running over and at the beginning of the following line in the opposite column.]",,παντες υμεισ}
Jer,2,29,700,פשעתם,,"ησεβησατε {d •^[Questionable notation, equivalent, etc.] } •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] ηνομησατε"
Jer,2,29,701,בי,,"•^[Hebrew counterpart lacking in the LXX (minus in the LXX).] {d •^[Questionable notation, equivalent, etc.] } {...εις εμε}"
Jer,2,29,702,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,και παντες υμεις
Jer,2,29,703,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,ηνομησατε
Jer,2,29,704,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εις εμε
Jer,2,29,705,נאם,,λεγει
Jer,2,29,706,יהוה,,κυριος
Jer,2,30,707,לשוא,,ματην
Jer,2,30,708,הכיתי,,επαταξα
Jer,2,30,709,את בניכם,,τα τεκνα υμων
Jer,2,30,710,מוסר,,παιδειαν
Jer,2,30,711,לא,,ουκ
Jer,2,30,712,לקחו,,εδεξασθε
Jer,2,30,713,אכלה,חרבכם,μαχαιρα
Jer,2,30,714,חרבכם,אכלה,κατεφαγεν
Jer,2,30,715,נביאיכם,,τους προφητας υμων
Jer,2,30,716,כאריה,,ως λεων
Jer,2,30,717,משחית,,ολεθρευων
Jer,2,31,718,הדור אתם,"•^[Questionable notation, equivalent, etc.] @ירא •^[Different word-division reflected in the parent text of the LXX.]",και ουκ εφοβηθητε [30]
Jer,2,31,719,ראו,"•^[Questionable notation, equivalent, etc.] שמעו",ακουσατε
Jer,2,31,720,דבר,,λογον
Jer,2,31,721,יהוה,,κυριου
Jer,2,31,722,•^[Element 'added' in the Greek (plus in the LXX).] =;כה,,ταδε
Jer,2,31,723,•^[Element 'added' in the Greek (plus in the LXX).] =;אמר,,λεγει
Jer,2,31,724,•^[Element 'added' in the Greek (plus in the LXX).] =;יהוה,,κυριος
Jer,2,31,725,המדבר,,μη ερημος
Jer,2,31,726,הייתי,,εγενομην
Jer,2,31,727,לישראל,,τω ισραηλ
Jer,2,31,728,אם,,η
Jer,2,31,729,ארץ,,γη
Jer,2,31,730,"מאפליה •^[Etymological exegesis.] •^[Questionable notation, equivalent, etc.] אבל",,κεχερσωμενη
Jer,2,31,731,מדוע,,δια τι
Jer,2,31,732,אמרו,,ειπεν
Jer,2,31,733,עמי,,ο λαος μου
Jer,2,31,734,•^[Element 'added' in the Greek (plus in the LXX).],,ου
Jer,2,31,735,רדנו •^[Etymological exegesis.] רדה,,κυριευθησομεθα
Jer,2,31,736,לוא,,και ουχ
Jer,2,31,737,נבוא,,ηξομεν
Jer,2,31,738,עוד,אליך,προς σε
Jer,2,31,739,אליך,עוד,ετι
Jer,2,32,740,התשכח,,μη επιλησεται
Jer,2,32,741,בתולה,,νυμφη
Jer,2,32,742,עדיה,,τον κοσμον αυτης
Jer,2,32,743,כלה,,και παρθενος
Jer,2,32,744,קשריה,,την στηθοδεσμιδα αυτης
Jer,2,32,745,ועמי,,ο δε λαος μου
Jer,2,32,746,שכחוני,,επελαθετο μου
Jer,2,32,747,ימים,,ημερας
Jer,2,32,748,אין,,ων ουκ εστιν
Jer,2,32,749,מספר,,αριθμος
Jer,2,33,750,מה,,τι
Jer,2,33,751,•^[Element 'added' in the Greek (plus in the LXX).],,ετι
Jer,2,33,752,תיטבי,,καλον επιτηδευσεις
Jer,2,33,753,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εν
Jer,2,33,754,דרכך,,•^[Preposition added in the LXX in accordance with the rules of the Greek language or translational habits.] εν ταις οδοις σου
Jer,2,33,755,לבקש,,του ζητησαι
Jer,2,33,756,אהבה,,αγαπησιν
Jer,2,33,757,לכן •^[Etymological exegesis.] לא כן •^[One word of MT separated into two or more words in the parent text of the LXX.],,ουχ ουτως
Jer,2,33,758,גם,,αλλα
Jer,2,33,759,את •^[Difference in vocalization (reading).],,και συ
Jer,2,33,760,הרעות •^[Difference in vocalization (reading).],,επονηρευσω
Jer,2,33,761,*למדתי **למדת,"•^[Questionable notation, equivalent, etc.] •^[Questionable notation, equivalent, etc.]",του μιαναι
Jer,2,33,762,את דרכיך,,τας οδους σου
Jer,2,34,763,גם,,και
Jer,2,34,764,בכנפיך,בכפיך .n-,εν ταις χερσιν σου
Jer,2,34,765,נמצאו,,ευρεθησαν
Jer,2,34,766,דם,,αιματα
Jer,2,34,767,נפשות,,ψυχων
Jer,2,34,768,אביונים,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,2,34,769,נקיים,,αθωων
Jer,2,34,770,לא,,ουκ
Jer,2,34,771,במחתרת,,εν διορυγμασιν
Jer,2,34,772,מצאתים,,ευρον αυτους
Jer,2,34,773,כי,,αλλ'
Jer,2,34,774,על,,επι
Jer,2,34,775,כל,,παση
Jer,2,34,776,אלה •^[Difference in vocalization (reading).],,δρυι
Jer,2,35,777,ותאמרי,,και ειπας
Jer,2,35,778,כי,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,2,35,779,נקיתי,,αθωος ειμι
Jer,2,35,780,אך,,αλλα
Jer,2,35,781,שב,,αποστραφητω
Jer,2,35,782,אפו,,ο θυμος αυτου
Jer,2,35,783,ממני,,απ' εμου
Jer,2,35,784,הנני,,ιδου εγω
Jer,2,35,785,נשפט,,κρινομαι
Jer,2,35,786,אותך,,προς σε
Jer,2,35,787,על,,εν
Jer,2,35,788,אמרך,,τω λεγειν σε
Jer,2,35,789,לא,,ουχ
Jer,2,35,790,חטאתי,,ημαρτον
Jer,2,36,791,מה,,τι
Jer,2,36,792,תזלי •^[Etymological exegesis.],,κατεφρονησας
Jer,2,36,793,מאד,,σφοδρα
Jer,2,36,794,לשנות •^[Etymological exegesis.],,του δευτερωσαι
Jer,2,36,795,את דרכך,,τας οδους σου
Jer,2,36,796,גם,,και
Jer,2,36,797,ממצרים,,απο αιγυπτου
Jer,2,36,798,תבושי,,καταισχυνθηση
Jer,2,36,799,כאשר,,καθως
Jer,2,36,800,בשת,,κατησχυνθης
Jer,2,36,801,מאשור,,απο ασσουρ
Jer,2,37,802,•^[Element 'added' in the Greek (plus in the LXX).],,οτι
Jer,2,37,803,גם,,και
Jer,2,37,804,מאת זה,,εντευθεν
Jer,2,37,805,תצאי,,εξελευση
Jer,2,37,806,וידיך,,και αι χειρες σου
Jer,2,37,807,על,,επι
Jer,2,37,808,ראשך,,της κεφαλης σου
Jer,2,37,809,כי,,οτι
Jer,2,37,810,מאס,,απωσατο
Jer,2,37,811,יהוה,,κυριος
Jer,2,37,812,במבטחיך,,την ελπιδα σου
Jer,2,37,813,ולא,,και ουκ
Jer,2,37,814,תצליחי,,ευοδωθηση
Jer,2,37,815,להם •^[Difference in preposition or particle.],,εν αυτη
Jer,3,1,816,לאמר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).]
Jer,3,1,817,הן,,εαν
Jer,3,1,818,ישלח,,εξαποστειλη
Jer,3,1,819,איש,,ανηρ
Jer,3,1,820,את אשתו,,την γυναικα αυτου
